score_factor_Ethics,score_factor_Motivation,score_factor_SelfEfficacy,score_factor_Resilience,score_factor_KnowledgeArticulation,score_factor_TeamStrain,score_factor_CooperativeClassroomEnvironment,mean_factor_Ethics,mean_factor_Motivation,mean_factor_SelfEfficacy,mean_factor_Resilience,mean_factor_KnowledgeArticulation,mean_factor_TeamStrain,mean_factor_CooperativeClassroomEnvironment
0.8323100740446259,-0.9582332438107195,-0.22620565040807145,-0.012878354186958929,-0.5196509315543629,0.35076662078098036,0.8488705847035896,4,2,3.5,3.6666666666666665,3.6,3.875,4.25
-1.2818557389342906,-0.12293219698485315,0.5119090335345396,-0.39200744495753875,-0.29116412843493583,-0.9406134533647699,0.5819587496563109,2,2.6666666666666665,3.8333333333333335,3.6666666666666665,3.8,3.125,4.125
-1.9725510618604272,-1.2876865420396175,-0.3662001002554647,-0.9510300086789841,-1.0287393265169753,0.020215465632819393,-0.15438505118921625,1.5,1.6666666666666667,3.5,3,3.2,3.625,3.75
-2.338938645423749,1.4493507809949628,0.60109139389703925,1.5559999111128011,-5.235245662410485,-5.228729617729531,-5.259081534346374,1,4,4,4.666666666666667,1,1,1
-0.22477283244483237,0.2845964359401982,-1.1934971445605753,-0.17531785973201086,-3.4425068870483604,2.2160820445090628,0.3260002639049621,3,3,3,3.3333333333333335,2,5,4
-0.22477283244483237,0.2518233973828926,-0.8156416581037202,0.38370470398943446,-3.4425068870483604,-1.5063237866102346,0.3260002639049621,3,3,3.3333333333333335,4,2,3,4
-1.2818557389342906,-0.5179315723283626,0.60109139389703925,-0.9510300086789841,0.1429706636758875,0.35487912894941426,-0.3475967723371499,2,2.3333333333333335,4,3,4,4,3.5
-0.591160416008154,-0.8801579091145665,0.04802962918642767,0.38370470398943446,-0.29116412843493583,0.35487912894941426,0.6212500572699473,2.5,2,3.8333333333333335,4,3.8,4,4.25
-0.22477283244483237,0.2845964359401982,0.40828882667218364,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.3260002639049621,3,3,3.8333333333333335,4,4,4,4
-0.22477283244483237,-0.07762990084600567,-0.4154889351361079,0.38370470398943446,0.1429706636758875,0.35487912894941426,-0.4712100285722096,3,2.6666666666666665,3.5,4,4,4,3.5
0.8323100740446259,0.6921250688652495,-1.3785500637925747,-0.5544469505025907,-0.5196509315543629,-0.43714468126218686,-0.25850632197370166,4,3.3333333333333335,2.8333333333333335,3.3333333333333335,3.6,3.625,3.75
0.8323100740446259,0.2845964359401982,0.35254902823555506,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.1667117260395498,4,3,3.8333333333333335,4,4,4,3.875
0.8323100740446259,-0.1104029394033113,0.4160384746650398,0.22126519844438253,-0.13377878626350304,0.24518200265251608,-0.1354671299385135,4,2.6666666666666665,3.8333333333333335,3.6666666666666665,3.8,3.875,3.625
-0.22477283244483237,0.29712569352174,-0.9848483043809477,-0.7885905031339322,-0.24290148161497244,0.35487912894941426,-1.03972665539768,3,3,3,3.3333333333333335,3.8,4,3.25
-0.22477283244483237,0.6468227727264021,-1.1934971445605753,1.159416852936408,0.1429706636758875,-0.21673855524326072,-2.2689437039931977,3,3.3333333333333335,3,4.333333333333333,4,3.5,2.625
-0.22477283244483237,-0.8801579091145665,0.2232359074401842,-0.9510300086789841,0.1429706636758875,0.23960971822661573,-0.1887164951713058,3,2,3.6666666666666665,3,4,3.875,3.625
-0.22477283244483237,1.0871244442087589,0.60109139389703925,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.3260002639049621,3,3.6666666666666665,4,4,4,4,4
-0.591160416008154,-0.485158533771057,0.60109139389703925,0.38370470398943446,0.1429706636758875,0.35487912894941426,-0.045417916359086624,2.5,2.3333333333333335,4,4,4,4,3.75
0.46592249048130413,-0.1104029394033113,0.60109139389703925,0.22126519844438253,0.1429706636758875,0.35487912894941426,0.3260002639049621,3.5,2.6666666666666665,4,3.6666666666666665,4,4,4
0.508002334681811,0.2845964359401982,-1.1934971445605753,-0.9510300086789841,0.1429706636758875,0.35487912894941426,0.3260002639049621,4,3,3,3,4,4,4
0.8323100740446259,0.2845964359401982,0.40828882667218364,0.7628337947600144,-0.2984675268638564,0.35487912894941426,-0.045417916359086624,4,3,3.8333333333333335,4,3.8,4,3.75
-0.22477283244483237,1.0543514056514534,0.4160384746650398,0.38370470398943446,-0.29116412843493583,0.35487912894941426,-0.08763718617023285,3,3.6666666666666665,3.8333333333333335,4,3.8,4,3.75
-1.2818557389342906,-0.5179315723283626,0.60109139389703925,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.16711998673911793,2,2.3333333333333335,4,4,4,4,3.875
-1.2818557389342906,0.6921250688652495,0.022336715253412673,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.3260002639049621,2,3.3333333333333335,3.6666666666666665,4,4,4,4
-0.22477283244483237,-1.682685917383127,0.60109139389703925,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.5020463639736776,3,1.3333333333333333,4,4,4,4,4
-1.2818557389342906,-0.5179315723283626,-1.3785500637925747,-0.5544469505025907,0.1429706636758875,0.018618781090611543,-1.5171863804162835,2,2.3333333333333335,2.8333333333333335,3.3333333333333335,4,3.625,3.25
0.09953490691798245,0.2845964359401982,0.60109139389703925,-0.39200744495753875,-0.24290148161497244,0.24518200265251608,0.5381299063035986,3,3,4,3.6666666666666665,3.8,3.875,4.125
-0.22477283244483237,0.2845964359401982,0.5933417459041832,1.159416852936408,0.1429706636758875,0.46457625524631246,-0.4058060012014892,3,3,4,4.333333333333333,4,4.125,3.5
-1.2818557389342906,-0.8473848705572609,-0.17046585197144293,-0.9510300086789841,0.5771054557867109,0.4784947516118438,0.008239709573273829,2,2,3.5,3,4.2,3.75,3.75
0.8323100740446259,0.2845964359401982,-0.6005418543681074,-0.7885905031339322,0.1429706636758875,0.35487912894941426,0.3260002639049621,4,3,3.3333333333333335,3.3333333333333335,4,4,4
-1.2818557389342906,-0.5179315723283626,-0.041152731176072016,-0.7885905031339322,1.0185436463264548,0.018618781090611543,0.3260002639049621,2,2.3333333333333335,3.6666666666666665,3.3333333333333335,4.4,3.625,4
-1.2818557389342906,-0.485158533771057,0.60109139389703925,-2.1233252158023506,0.1429706636758875,0.24358531811030829,0.18270168509274284,2,2.3333333333333335,4,2.3333333333333335,4,3.875,3.875
-0.591160416008154,-0.1104029394033113,0.4160384746650398,1.5559999111128011,-0.13377878626350304,0.35487912894941426,0.37924962913775445,2.5,2.6666666666666665,3.8333333333333335,4.666666666666667,3.8,4,4
-1.2818557389342906,-0.834855612975719,-0.2339552984009276,-1.113469514224036,-0.2984675268638564,0.13388819181341008,-1.0532251551838714,2,2,3.5,2.6666666666666665,3.8,3.75,3.25
-0.22477283244483237,0.2845964359401982,-1.1934971445605753,-0.9510300086789841,0.1429706636758875,0.018505944779584876,0.02341314722733058,3,3,3,3,4,3.75,3.75
0.8323100740446259,0.2845964359401982,-0.5783682229319116,-0.7885905031339322,0.1429706636758875,0.12831590738750975,-0.6141003466848606,4,3,3.3333333333333335,3.3333333333333335,4,3.75,3.375
0.8323100740446259,1.4493507809949628,-1.0006945773357199,-0.5544469505025907,-0.38832298374480917,-0.09119118151731331,0.16711998673911793,4,4,3.1666666666666665,3.3333333333333335,3.6,3.625,3.875
0.8323100740446259,1.0418221480699117,0.60109139389703925,0.38370470398943446,0.5288428089667475,-1.3950299757711284,-2.3169140022694616,4,3.6666666666666665,4,4,4.2,3.125,2.5
-1.2818557389342906,-0.07762990084600567,-0.2068400949564802,-0.39200744495753875,0.1429706636758875,0.35487912894941426,-0.5597264147357865,2,2.6666666666666665,3.5,3.6666666666666665,4,4,3.375
-2.338938645423749,1.4368215234134212,-3.381787442429817,-2.2857647213474026,-1.6497681116862364,-4.062760009024988,2.1876941966554075,1,4,1.8333333333333333,2,3,1.75,5
-1.2818557389342906,0.6795958112837077,-0.8490842200295914,0.38370470398943446,-0.6843396721547162,0.24358531811030829,-0.2469257240356451,2,3.3333333333333335,3.1666666666666665,4,3.6,3.875,3.625
-1.2818557389342906,-2.044912254169331,0.4160384746650398,-0.7885905031339322,0.5844088542156315,-1.7331367527679071,0.2797798936782475,2,1,3.8333333333333335,3.3333333333333335,4.2,2.75,3.875
0.8323100740446259,0.6921250688652495,0.60109139389703925,0.38370470398943446,0.1429706636758875,0.35487912894941426,-0.3132653283550604,4,3.3333333333333335,4,4,4,4,3.625
1.1986976576079476,1.8568794139200144,1.5764795130114593,0.38370470398943446,0.1429706636758875,1.3664100280658382,0.9812558152181775,4.5,4.333333333333333,4.333333333333333,4,4,4.5,4.375
-1.2818557389342906,-0.8801579091145665,0.60109139389703925,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.3260002639049621,2,2,4,4,4,4,4
0.46592249048130413,0.6921250688652495,0.21548625944732805,0.22126519844438253,-0.8075559218264686,-0.5587080958127053,-1.0005261611026628,3.5,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.4,3,3.25
0.46592249048130413,0.3173694744975038,-1.1013831031389096,-0.4094614123633523,-0.7519898765775846,-0.364343875029619,0.0556613926419864,3.5,3,3,3.3333333333333335,3.4,3.5,3.875
1.1566178134074407,1.8568794139200144,0.1674961090035557,-0.5544469505025907,-0.14108218469242367,0.009711830007617089,0.6245862801670252,4,4.333333333333333,3.6666666666666665,3.3333333333333335,3.8,3.875,4.125
0.46592249048130413,1.461880038576505,-0.5706185749390553,-0.9510300086789841,0.15787251770505134,-0.1569358550927998,0.10332553290996388,3.5,4,3.3333333333333335,3,4,3.875,3.875
0.14161475111848928,0.6921250688652495,0.28660174879510736,-0.5544469505025907,0.03384796832441811,-0.8235491998631947,-0.26250742238927,3.5,3.3333333333333335,3.8333333333333335,3.3333333333333335,4,3.5,3.625
-0.22477283244483237,1.4493507809949628,-0.2625798933931088,-0.012878354186958929,-0.27626227440577195,-0.48053932460696885,-1.1892777088151396,3,4,3.5,3.6666666666666665,3.8,3.5,3.25
-0.5490805718076472,1.0745951866272172,-0.3662001002554647,0.004575613218854635,-0.5752169768032469,-0.9975937246293465,-0.4328774841745515,3,3.6666666666666665,3.5,4,3.6,3.375,3.75
-0.22477283244483237,-0.06510064326446385,0.2232359074401842,1.3218563584814595,-0.14108218469242367,0.12991259192971755,-0.15438505118921625,3,2.6666666666666665,3.6666666666666665,4.666666666666667,3.8,3.75,3.75
-0.591160416008154,-2.044912254169331,2.05126700782367,-1.960885710257299,1.9357094390380114,0.35487912894941426,1.885107079977776,2.5,1,4.833333333333333,2.6666666666666665,5,4,4.75
0.14161475111848928,-0.47262927618951517,-0.7997953851489483,-2.2857647213474026,-0.4105282362028935,0.35487912894941426,0.023821407926898713,3.5,2.3333333333333335,3.1666666666666665,2,3.6,4,3.75
0.8323100740446259,-0.07762990084600567,-1.0006945773357199,0.38370470398943446,1.9357094390380114,-1.5063237866102346,-0.4879697610737943,4,2.6666666666666665,3.1666666666666665,4,5,3,3.625
0.46592249048130413,1.099653701790301,-0.02178717572448073,0.7802877621658278,0.1429706636758875,0.18798169925322933,-0.20204919145719374,3.5,3.6666666666666665,3.6666666666666665,4.333333333333333,4,4,3.75
-0.591160416008154,0.2845964359401982,0.60109139389703925,-0.012878354186958929,0.1429706636758875,0.35487912894941426,0.3260002639049621,2.5,3,4,3.6666666666666665,4,4,4
0.46592249048130413,-0.47262927618951517,0.25667846936605526,-0.39200744495753875,0.1429706636758875,0.35487912894941426,0.007831448873705682,3.5,2.3333333333333335,3.8333333333333335,3.6666666666666665,4,4,3.75
-0.9154681553709689,-1.6373836212442798,0.8461144770617042,-1.7267421576259574,1.5498372937471514,0.46457625524631246,0.09653682480486941,2.5,1.3333333333333333,4,2.6666666666666665,4.8,4.125,3.875
0.8323100740446259,0.29712569352174,-0.763421142163911,0.38370470398943446,0.1429706636758875,-0.4947928874938104,0.3260002639049621,4,3,3.1666666666666665,4,4,3.5,4
-0.591160416008154,0.2845964359401982,0.60109139389703925,-0.012878354186958929,0.1429706636758875,0.35487912894941426,0.3260002639049621,2.5,3,4,3.6666666666666665,4,4,4
0.8323100740446259,0.6468227727264021,-0.5148787765024269,1.159416852936408,0.1429706636758875,0.35487912894941426,0.740839026822155,4,3.3333333333333335,3.3333333333333335,4.333333333333333,4,4,4.25
-0.9575479995714757,-0.9129309476718721,-1.1934971445605753,-0.39200744495753875,-1.1934280671173287,0.23960971822661573,0.18270168509274284,2,2,3,3.6666666666666665,3.2,3.875,3.875
-0.22477283244483237,-1.3204595805969235,0.60109139389703925,0.004575613218854635,0.1429706636758875,0.5902364652832865,0.45304055635571855,3,1.6666666666666667,4,4,4,4.125,4
0.8323100740446259,-0.8801579091145665,0.47952792109452447,-1.113469514224036,0.8611583041550219,0.11952179261554198,-0.06704432705166437,4,2,3.8333333333333335,2.6666666666666665,4.4,3.875,3.625
0.8323100740446259,-0.8801579091145665,0.60109139389703925,-1.113469514224036,0.8611583041550219,0.11952179261554198,0.18270168509274284,4,2,4,2.6666666666666665,4.4,3.875,3.875
0.8323100740446259,-0.47262927618951517,0.60109139389703925,-1.113469514224036,0.8611583041550219,0.11952179261554198,0.18270168509274284,4,2.3333333333333335,4,2.6666666666666665,4.4,3.875,3.875
0.8323100740446259,-0.8801579091145665,0.60109139389703925,-1.113469514224036,0.8611583041550219,0.11952179261554198,0.39483132749137934,4,2,4,2.6666666666666665,4.4,3.875,4
1.889392980534084,-0.5179315723283626,0.60109139389703925,-1.113469514224036,0.41972011361527806,0.35487912894941426,0.18270168509274284,5,2.3333333333333335,4,2.6666666666666665,4.2,4,3.875
0.8323100740446259,-0.15570523554215876,0.15164983604878365,-1.275909019769088,0.1429706636758875,0.11952179261554198,0.3260002639049621,4,2.6666666666666665,3.8333333333333335,2.3333333333333335,4,3.875,4
0.8323100740446259,-0.5179315723283626,-0.15461957901667095,-1.113469514224036,0.16517591613397192,0.11952179261554198,0.07625425176055484,4,2.3333333333333335,3.3333333333333335,2.6666666666666665,4,3.875,3.75
-0.22477283244483237,0.6468227727264021,0.60109139389703925,0.5461442095344864,0.1429706636758875,0.35487912894941426,0.3260002639049621,3,3.3333333333333335,4,4.333333333333333,4,4,4
0.8323100740446259,-0.5179315723283626,0.419557757161859,-1.113469514224036,0.5844088542156315,0.11952179261554198,0.3260002639049621,4,2.3333333333333335,4,2.6666666666666665,4.2,3.875,4
-0.22477283244483237,0.2845964359401982,-0.5706185749390553,-0.9510300086789841,-0.4974456790962785,-1.5063237866102346,-0.3136735890546285,3,3,3.3333333333333335,3,3.6,3,3.625
0.8323100740446259,-0.8801579091145665,1.6176717229301867,-0.9510300086789841,0.41972011361527806,0.11952179261554198,-0.09825902089231081,4,2,4.5,3,4.2,3.875,3.75
0.14161475111848928,0.6921250688652495,-0.763421142163911,0.38370470398943446,-0.6843396721547162,0.018618781090611543,-0.1354671299385135,3.5,3.3333333333333335,3.1666666666666665,4,3.6,3.625,3.625
-1.2818557389342906,-0.07762990084600567,-0.9449547788990913,0.38370470398943446,0.1429706636758875,0.13388819181341008,-0.11947717088532045,2,2.6666666666666665,3.1666666666666665,4,4,3.75,3.625
0.46592249048130413,-0.8801579091145665,0.60109139389703925,-0.17531785973201086,0.1429706636758875,0.24358531811030829,0.16711998673911793,3.5,2,4,3.3333333333333335,4,3.875,3.875
1.889392980534084,-0.8801579091145665,0.60109139389703925,0.058825692899330595,-5.235245662410485,0.35487912894941426,0.6814284851158177,5,2,4,3.3333333333333335,1,4,4.25
-0.22477283244483237,-0.5179315723283626,-0.6005418543681074,-0.012878354186958929,0.1429706636758875,0.018618781090611543,-0.43805424661614506,3,2.3333333333333335,3.3333333333333335,3.6666666666666665,4,3.625,3.375
-1.2818557389342906,-0.03232760470715822,1.1383068856528789,-0.9510300086789841,-0.9537857236651863,-1.5063237866102346,0.7552194123337819,2,2.6666666666666665,4.333333333333333,3,3.4,3,4.25
-0.22477283244483237,0.6795958112837077,-0.6005418543681074,-0.9510300086789841,0.1429706636758875,0.35487912894941426,0.02341314722733058,3,3.3333333333333335,3.3333333333333335,3,4,4,3.75
1.5230053969707624,-0.485158533771057,0.1674961090035557,-1.3301590994495638,0.1429706636758875,0.35487912894941426,0.5381299063035986,4.5,2.3333333333333335,3.6666666666666665,3,4,4,4.125
0.46592249048130413,0.2845964359401982,0.2232359074401842,0.38370470398943446,-0.4974456790962785,-0.14814174032083202,0.3260002639049621,3.5,3,3.6666666666666665,4,3.6,3.75,4
-0.22477283244483237,0.2845964359401982,-1.1934971445605753,-0.9510300086789841,-0.11157353380541861,0.35487912894941426,-0.10321888452385775,3,3,3,3,3.8,4,3.75
-1.2818557389342906,-0.47262927618951517,0.60109139389703925,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.16711998673911793,2,2.3333333333333335,4,4,4,4,3.875
-0.22477283244483237,0.2845964359401982,-0.5706185749390553,1.159416852936408,0.1429706636758875,0.35487912894941426,0.18270168509274284,3,3,3.3333333333333335,4.333333333333333,4,4,3.875
-1.2818557389342906,-0.47262927618951517,-0.2625798933931088,0.7802877621658278,0.1429706636758875,0.24358531811030829,-0.47080176787264133,2,2.3333333333333335,3.5,4.333333333333333,4,3.875,3.5
0.8323100740446259,0.6795958112837077,1.2239699635185595,0.5461442095344864,0.1429706636758875,0.35487912894941426,0.3260002639049621,4,3.3333333333333335,4.333333333333333,4.333333333333333,4,4,4
0.46592249048130413,-1.2423842459007703,2.395679932354654,1.159416852936408,1.9357094390380114,0.12831590738750975,0.14420096507284688,3.5,1.6666666666666667,5,4.333333333333333,5,3.75,3.875
-0.22477283244483237,0.29712569352174,0.60109139389703925,0.9969773473913558,0.1429706636758875,0.35487912894941426,-1.0570604520991362,3,3,4,4,4,4,3.25
0.46592249048130413,0.6921250688652495,0.4160384746650398,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.3260002639049621,3.5,3.3333333333333335,3.8333333333333335,4,4,4,4
-0.22477283244483237,1.4493507809949628,-1.1934971445605753,-0.9510300086789841,-0.11157353380541861,0.35487912894941426,0.02341314722733058,3,4,3,3,3.8,4,3.75
0.46592249048130413,-0.47262927618951517,0.4160384746650398,0.38370470398943446,0.1429706636758875,0.35487912894941426,0.3260002639049621,3.5,2.3333333333333335,3.8333333333333335,4,4,4,4
-1.2818557389342906,0.2845964359401982,-1.1934971445605753,-0.9510300086789841,-1.6497681116862364,-1.5063237866102346,0.3260002639049621,2,3,3,3,3,3,4
0.14161475111848928,-0.8223263553941772,0.1192687236087685,1.7184394166578532,0.8389530516969377,0.12831590738750975,0.5537116046572235,3.5,2,3.8333333333333335,5,4.4,3.75,4.125
0.8323100740446259,-0.1104029394033113,-0.40773928714325175,-1.113469514224036,0.8611583041550219,-0.03287232959803349,-0.11988543158488857,4,2.6666666666666665,3.5,2.6666666666666665,4.4,3.875,3.625
0.14161475111848928,-0.5304608299099044,-1.1934971445605753,0.22126519844438253,0.1429706636758875,-0.26822966593190584,-0.3136735890546285,3.5,2.3333333333333335,3,3.6666666666666665,4,3.75,3.625
0.8323100740446259,-0.8473848705572609,0.7385011396543262,-1.113469514224036,0.8389530516969377,0.11952179261554198,0.02341314722733058,4,2,4,2.6666666666666665,4.4,3.875,3.75
0.46592249048130413,1.4493507809949628,0.4160384746650398,-0.012878354186958929,-0.4974456790962785,-0.10158198083148888,-1.3235640264468467,3.5,4,3.8333333333333335,3.6666666666666665,3.6,3.75,3.125
-1.2818557389342906,-0.1104029394033113,-0.22620565040807145,-0.9510300086789841,0.1429706636758875,0.23960971822661573,0.18270168509274284,2,2.6666666666666665,3.5,3,4,3.875,3.875
0.8323100740446259,-0.1104029394033113,0.4524127176500771,-1.3301590994495638,0.8389530516969377,0.967149221684222,0.02341314722733058,4,2.6666666666666665,3.8333333333333335,3,4.4,4.125,3.75
0.14161475111848928,0.2845964359401982,-0.4219398986920932,-0.39200744495753875,-0.9871465164559858,-0.09253812146375308,-0.38209639194147765,3.5,3,3.5,3.6666666666666665,3.4,3.625,3.625
-0.22477283244483237,0.6795958112837077,0.60109139389703925,-0.9510300086789841,0.1429706636758875,0.35487912894941426,0.3260002639049621,3,3.3333333333333335,4,3,4,4,4
